x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32,x_33,y_33,x_34,y_34,x_35,y_35,x_36,y_36,x_37,y_37,x_38,y_38,x_39,y_39,x_40,y_40,x_41,y_41,x_42,y_42,label
0.46500363945961,0.7708298563957214,0.5075781941413879,0.7309969067573547,0.5424771308898926,0.6716843247413635,0.5711355209350586,0.6254410743713379,0.5968728065490723,0.5948357582092285,0.47841811180114746,0.586418628692627,0.47659730911254883,0.5185611248016357,0.47225943207740784,0.47784751653671265,0.4680885076522827,0.44252344965934753,0.4468590021133423,0.5896362662315369,0.43783092498779297,0.5146665573120117,0.42970308661460876,0.4672720432281494,0.42245569825172424,0.42898911237716675,0.4202476739883423,0.6082412600517273,0.4085395336151123,0.536431610584259,0.40149757266044617,0.4928077459335327,0.39569705724716187,0.4559427499771118,0.39555859565734863,0.6413607001304626,0.38279443979263306,0.5903855562210083,0.37644094228744507,0.5570452809333801,0.37166258692741394,0.5258457660675049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.4654446840286255,0.7771166563034058,0.5029477477073669,0.7301068305969238,0.5364732146263123,0.674248218536377,0.5645661950111389,0.6302893757820129,0.5895941257476807,0.5995137095451355,0.47434648871421814,0.5911586880683899,0.47238853573799133,0.5224086046218872,0.46833229064941406,0.48277711868286133,0.4639860689640045,0.44669413566589355,0.4421684145927429,0.5961668491363525,0.4317437708377838,0.5195840001106262,0.4236946105957031,0.47258132696151733,0.41649162769317627,0.4328533411026001,0.41525956988334656,0.6163854002952576,0.40287768840789795,0.5445945858955383,0.3945479989051819,0.5001568794250488,0.38782814145088196,0.46050453186035156,0.39125674962997437,0.6503871083259583,0.3773270845413208,0.5987011194229126,0.36966565251350403,0.5652197599411011,0.36397120356559753,0.5333067774772644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.4538920223712921,0.7857829332351685,0.49396219849586487,0.737815797328949,0.5294659733772278,0.678267776966095,0.5592322945594788,0.6320760846138,0.5871444940567017,0.6026979684829712,0.4695048928260803,0.5932401418685913,0.46576988697052,0.5239323377609253,0.4603823125362396,0.48387253284454346,0.45505815744400024,0.44672295451164246,0.4370964467525482,0.5989331603050232,0.4262183606624603,0.5238626003265381,0.41708093881607056,0.4766424000263214,0.40889573097229004,0.4352670907974243,0.40993452072143555,0.6204426288604736,0.3976328670978546,0.5486742258071899,0.3885601758956909,0.5044319033622742,0.3808608651161194,0.4632646441459656,0.3855390250682831,0.655832827091217,0.371651828289032,0.6022861003875732,0.3638552725315094,0.5688401460647583,0.3574105501174927,0.5356841087341309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.4513724148273468,0.7878507375717163,0.49048319458961487,0.7409382462501526,0.52518630027771,0.6827772259712219,0.5530838966369629,0.634644091129303,0.5779533386230469,0.6012610197067261,0.4630959928035736,0.5969027876853943,0.4598323106765747,0.5283741354942322,0.4548676609992981,0.4880988597869873,0.449860543012619,0.45092159509658813,0.43112462759017944,0.6025311946868896,0.42009538412094116,0.5270497798919678,0.4113865792751312,0.4797132611274719,0.40387043356895447,0.4387253224849701,0.4039376974105835,0.6234128475189209,0.3921055495738983,0.5526028871536255,0.38366878032684326,0.5081112384796143,0.3769746422767639,0.46755170822143555,0.37900787591934204,0.6573276519775391,0.36581313610076904,0.6050543785095215,0.3584161698818207,0.5717379450798035,0.35279637575149536,0.5393480658531189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.4464573562145233,0.7888213992118835,0.4872981309890747,0.7410533428192139,0.5213888883590698,0.6824666857719421,0.548858106136322,0.6342165470123291,0.5740833878517151,0.6030421853065491,0.45765236020088196,0.5972257256507874,0.45489880442619324,0.5280517935752869,0.45012760162353516,0.4880416989326477,0.44517165422439575,0.4510055184364319,0.42549973726272583,0.6026515364646912,0.4141804575920105,0.5266375541687012,0.4049065411090851,0.4793851375579834,0.3970705270767212,0.4383816421031952,0.39877206087112427,0.6235401630401611,0.3861982524394989,0.5520035624504089,0.3776472806930542,0.5086846351623535,0.3706873953342438,0.46930116415023804,0.3743739724159241,0.6582621932029724,0.3604557514190674,0.605955958366394,0.35287970304489136,0.572828471660614,0.34708404541015625,0.5406984090805054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.4426485598087311,0.7905080914497375,0.48234450817108154,0.7452296614646912,0.5161916613578796,0.6871119737625122,0.543796718120575,0.6382063031196594,0.5701833963394165,0.6058088541030884,0.45645666122436523,0.6006813645362854,0.45226022601127625,0.5313704013824463,0.44649258255958557,0.49099332094192505,0.44092032313346863,0.4534783959388733,0.4232252538204193,0.6052672266960144,0.41127797961235046,0.5288782715797424,0.40188494324684143,0.4816390872001648,0.3938351571559906,0.44046762585639954,0.39535045623779297,0.6262631416320801,0.38164880871772766,0.5540168881416321,0.3721698522567749,0.5094659924507141,0.36443936824798584,0.46826469898223877,0.3700852692127228,0.6610716581344604,0.35595110058784485,0.6083776354789734,0.34861329197883606,0.5754144787788391,0.34306272864341736,0.5425851941108704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.43976891040802,0.7929959297180176,0.47999483346939087,0.7460251450538635,0.5150009393692017,0.6878198981285095,0.5428990721702576,0.6385766267776489,0.5688132047653198,0.6054126620292664,0.45322489738464355,0.6036757826805115,0.44937339425086975,0.5336744785308838,0.4433128833770752,0.4917752146720886,0.4375544786453247,0.4530964493751526,0.42073220014572144,0.6081535220146179,0.4078305959701538,0.5311452150344849,0.3977828621864319,0.4829161465167999,0.38936734199523926,0.44077327847480774,0.39343878626823425,0.6283894777297974,0.378604531288147,0.5567476749420166,0.36888331174850464,0.512019157409668,0.3612631857395172,0.4708671569824219,0.3682648539543152,0.6618515849113464,0.35306301712989807,0.6093938946723938,0.3449710011482239,0.5758681893348694,0.3387101888656616,0.5424384474754333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.435336172580719,0.7919926643371582,0.4755486845970154,0.7450097799301147,0.5100622773170471,0.6865841746330261,0.5382417440414429,0.6378180980682373,0.5643752217292786,0.6050497889518738,0.4493193030357361,0.5991390347480774,0.44537410140037537,0.5294110774993896,0.43926504254341125,0.48891812562942505,0.43349963426589966,0.4512377977371216,0.41674545407295227,0.6038854718208313,0.4043382406234741,0.5271806120872498,0.39409974217414856,0.47907814383506775,0.3855835795402527,0.4374372661113739,0.38937750458717346,0.6248680353164673,0.3749743700027466,0.5532147288322449,0.36511701345443726,0.5088617205619812,0.35746416449546814,0.4678729772567749,0.36421266198158264,0.6593816876411438,0.3494420647621155,0.6067715883255005,0.34132373332977295,0.5735659003257751,0.3350863456726074,0.5403881669044495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.4323381185531616,0.7843078970909119,0.4732602536678314,0.7383750081062317,0.5070760846138,0.6815979480743408,0.5351722836494446,0.6335152983665466,0.5614476203918457,0.5991283059120178,0.44599127769470215,0.5949938893318176,0.44310903549194336,0.5256466269493103,0.4375917315483093,0.4849778115749359,0.43241873383522034,0.4471186399459839,0.4135361313819885,0.5988730192184448,0.4019105136394501,0.522896945476532,0.3924568295478821,0.47572648525238037,0.38478565216064453,0.43522346019744873,0.3863106369972229,0.6191281080245972,0.37288618087768555,0.5481988191604614,0.363402783870697,0.5042905211448669,0.35607752203941345,0.4639427363872528,0.3617238700389862,0.6528968811035156,0.3472820520401001,0.6025952100753784,0.3389768600463867,0.5699790716171265,0.3326546251773834,0.5375319719314575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
0.43274179100990295,0.782669723033905,0.4720322787761688,0.7357276678085327,0.5058839917182922,0.6765814423561096,0.5341269969940186,0.6292928457260132,0.5596840381622314,0.5971409678459167,0.4440012574195862,0.5911691188812256,0.4420587718486786,0.5222364068031311,0.43692532181739807,0.4805431365966797,0.43174412846565247,0.44210606813430786,0.41144803166389465,0.5948254466056824,0.40038591623306274,0.5174106955528259,0.39052605628967285,0.4687630534172058,0.3826807141304016,0.4274369478225708,0.38424426317214966,0.6151179671287537,0.3715658187866211,0.5410016775131226,0.36222076416015625,0.49598878622055054,0.3550090789794922,0.45547807216644287,0.35966044664382935,0.650241494178772,0.3460782766342163,0.5975696444511414,0.33772701025009155,0.564258873462677,0.3309786021709442,0.5320233106613159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paper
